Item Details,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Total Qty.
SKORE CONDOMS DOTS 10'S PACK,48.0,95.0,87.0,42.0,86.0,31.0,56.0,66.0,15.0,72.0,10.0,35.0,643.0
SKORE CONDOMS FLAVOURS 20'S PACK,24.0,9.0,34.0,9.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0
SKORE CONDOMS NOT OUT 10'S PACK,120.0,135.0,187.0,115.0,235.0,274.0,112.0,165.0,191.0,93.0,267.0,94.0,1988.0
SKORE CONDOMS NOTOUT 20'S PACK,40.0,32.0,36.0,0.0,24.0,48.0,0.0,19.0,5.0,18.0,17.0,26.0,265.0
SKORE CONDOMS ORANGE 10'S PACK,47.0,64.0,91.0,40.0,80.0,73.0,44.0,67.0,35.0,41.0,36.0,6.0,624.0
SKORE CONDOMS SHADES 10'S PACK,60.0,62.0,36.0,59.0,18.0,101.0,30.0,14.0,35.0,47.0,6.0,0.0,468.0
SKORE CONDOMS SHADES 20'S PACK,16.0,14.0,41.0,10.0,14.0,25.0,5.0,11.0,15.0,19.0,20.0,13.0,203.0
SKORE CONDOMS SHADES 3'S PACK,0.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0,0.0,5.0,15.0,5.0,50.0
SKORE CONDOMS STRAWBERRY 10'S PACK,180.0,99.0,145.0,83.0,180.0,256.0,52.0,108.0,144.0,143.0,150.0,96.0,1636.0
SKORE FLAVOURED LUBE CHERRY  50 ML,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
SKORE FLAVOURED LUBE STRAWBERRY  50 ML,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,6.0
SKORE PHEROMONE ACT DEO 150ML 300/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,14.0
SKORE SENSATIONAL  LUBE COOL  50 ML,0.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,42.0
SKORE SENSATIONAL  LUBE WARM  50 ML,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,21.0,6.0,75.0
SKORE SKIN CREAM LUBES CHERRY 50ML 250/-,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
SKORE SKIN CREAM LUBES COOL 50ML 250/-,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
SKORE SKIN CRM LUBES STRAWBRY 50ML 250/-,0.0,0.0,0.0,12.0,28.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,64.0
SKORE SKINTHIN 10'S PK (10'S PK X 24 IN),15.0,122.0,72.0,49.0,120.0,71.0,54.0,50.0,60.0,72.0,120.0,0.0,805.0
SKORE TIMELESS 10'S PK (10'S PK X 24 IN),17.0,123.0,26.0,74.0,91.0,29.0,35.0,46.0,55.0,74.0,82.0,57.0,709.0
SKORE VIBERTING RING BUZZZ 2500/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
SKORE VIBERTING RING SHIVER 600/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,7.0
SKORE VIBERTING RING VYBES 1600/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
SKORE ZIGZAG 10'S PK (10'S PK X 24 IN),53.0,105.0,81.0,54.0,105.0,96.0,38.0,49.0,44.0,89.0,120.0,63.0,897.0
SMX LONG HANDLE  149/-,80.0,160.0,106.0,32.0,175.0,48.0,96.0,64.0,32.0,80.0,64.0,0.0,937.0
SMX SWIFT3 SYSTEM R+4 75/-,198.0,317.0,182.0,74.0,139.0,73.0,66.0,64.0,37.0,95.0,93.0,12.0,1350.0
SMX SWIFT3 SYSTEM RAZOR 11 149/-,104.0,502.0,258.0,95.0,133.0,68.0,62.0,62.0,75.0,85.0,102.0,71.0,1617.0
SMX3 CONFIDENCE 4PACK,42.0,60.0,60.0,24.0,54.0,18.0,12.0,6.0,30.0,48.0,30.0,0.0,384.0
SMX3 HATTRIK 5 Pack 90/,604.0,935.0,664.0,922.0,676.0,640.0,735.0,287.0,398.0,310.0,450.0,0.0,6621.0
SNACK FACTORY ACHARI MANGO CHIPS-45G,0.0,0.0,0.0,0.0,0.0,840.0,299.0,220.0,350.0,0.0,1800.0,0.0,3509.0
SNACK FACTORY PUDINA MIX CHIPS-45G,0.0,0.0,0.0,0.0,0.0,840.0,300.0,210.0,428.0,0.0,56.0,0.0,1834.0
SNACK FACTORY SALT & PEPPER CHIPS-45G,0.0,0.0,0.0,0.0,0.0,840.0,298.0,200.0,413.0,0.0,1950.0,0.0,3701.0
ST DE TE AMO COMBI 398/-,0.0,0.0,0.0,0.0,0.0,0.0,47.0,32.0,0.0,16.0,117.0,26.0,238.0
ST DEO PLAY  150 ML 190/-,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,95.0
ST DEO ROMANCE 150 ML 190/-,0.0,0.0,0.0,0.0,0.0,0.0,453.0,339.0,153.0,111.0,264.0,456.0,1776.0
ST DREAM 100ML 699/-,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.0,0.0,0.0,0.0,0.0,42.0
ST PASSION 150 ML 190/-,0.0,0.0,0.0,0.0,0.0,0.0,48.0,69.0,171.0,166.0,411.0,102.0,967.0
ST PBS (AQUA+BREEZE+PEARL)COMBI 398/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,201.0,0.0,0.0,0.0,384.0
ST PBS DEO TE AMO PEARL 120ML 199/-,0.0,0.0,0.0,0.0,0.0,0.0,72.0,23.0,0.0,22.0,9.0,48.0,168.0
ST PBS TE AMO AQUA 120ML 199/-,0.0,0.0,0.0,0.0,0.0,0.0,48.0,6.0,14.0,159.0,0.0,19.0,243.0
ST PERFUME ADORE 100ML 699/-,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,6.0,0.0,0.0,54.0
ST PERFUME ADORE 50ML 399/-,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
ST PERFUME ROMANCE 100ML 699/-,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,24.0,72.0
ST PERFUMES ROMANCE 50ML 399/-,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,36.0,0.0,66.0
ST TEMP DEO MYSTERY  150 ML 190/-,0.0,0.0,0.0,0.0,0.0,0.0,246.0,281.0,110.0,510.0,210.0,391.0,1748.0
Sterling Blonder Powder 20gm,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0
Sterling Blonder Powder 400gm,26.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
Sterling Developer  250ml(Volume20),432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0
Sterling Developer  250ml(Volume30),60.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0
Sterling Developer  250ml(Volume40),24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Sterling Developer  750ml(Volume20),24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
Sterling Developer  750ml(Volume30),6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Sterling Developer  750ml(Volume40),6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Sterling Hair Serum 100ml,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sterling Hair Serum 30ml,1200.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0
Streax Body Mist 2+1 (3*100m),1.0,14.0,15.0,21.0,54.0,9.0,7.0,32.0,31.0,25.0,32.0,17.0,258.0
Streax Body Mist Lily Vanila 100m,0.0,36.0,16.0,19.0,5.0,36.0,11.0,20.0,30.0,3.0,0.0,0.0,175.0
Streax Body Mist Orntl Blsm 100m,0.0,35.0,0.0,23.0,9.0,1.0,33.0,10.0,1.0,2.0,0.0,0.0,114.0
Streax Body Mist Peach Love 100m,0.0,36.0,0.0,36.0,30.0,40.0,37.0,6.0,45.0,6.0,4.0,2.0,242.0
Streax Body Mist Refreshing CLUB 100m,7.0,0.0,34.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,0.0,0.0,6.0
Streax Body Mist Refreshing DERBY 100m,29.0,0.0,37.0,4.0,1.0,25.0,11.0,0.0,6.0,0.0,0.0,0.0,62.0
Streax Body Mist Refreshing GLAM 100m,17.0,0.0,37.0,2.0,8.0,20.0,21.0,1.0,9.0,5.0,0.0,0.0,117.0
Streax Color Lock Hair Serum 100m,0.0,5.0,30.0,6.0,37.0,13.0,13.0,0.0,4.0,0.0,3.0,0.0,67.0
Streax Hair Color BLONDE 3 No 149/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0
Streax Hair Color Burgundy 3.16,0.0,1.0,0.0,6.0,12.0,0.0,0.0,6.0,83.0,24.0,0.0,0.0,132.0
Streax Hair Color Dark Brown 3 No 149/-,100.0,55.0,283.0,75.0,149.0,80.0,148.0,22.0,125.0,86.0,552.0,72.0,1747.0
Streax Hair Color Light Brown 5No 149/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,4.0
Streax Hair Color N Brown 3 No 149/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0
Streax Hair Color Natural Black 1No 149/,9.0,40.0,122.0,80.0,98.0,22.0,120.0,53.0,137.0,82.0,582.0,0.0,1345.0
Streax Hair Color Smart Burgundy  30/-,0.0,0.0,0.0,0.0,12.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,60.0
Streax Hair Color Smart D Brown 30/-,192.0,192.0,0.0,0.0,12.0,0.0,0.0,48.0,48.0,0.0,1152.0,0.0,1644.0
Streax Hair Color Smart GB MRP30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,48.0
Streax Hair Color Smart N Black 30/-,192.0,405.0,31.0,27.0,242.0,389.0,977.0,450.0,841.0,7.0,204.0,0.0,3765.0
Streax Hair Color Smart N Brown  30/-,192.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,252.0
Streax Hair Serum 100m 210/-,1068.0,1291.0,6322.0,1019.0,1199.0,864.0,1239.0,965.0,1339.0,704.0,1797.0,717.0,18524.0
Streax Hair Serum 45m,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1596.0
Streax HC Insta D Brown 20/-,0.0,384.0,0.0,42.0,598.0,0.0,405.0,386.0,1200.0,0.0,768.0,60.0,3843.0
Streax HC Insta N Black  20/-,768.0,768.0,0.0,53.0,648.0,69.0,478.0,442.0,1054.0,10.0,1176.0,0.0,5466.0
Streax HC Insta N Brown 20/-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,20.0
Streax HC Ultralights Soft 160/-,0.0,22.0,2.0,6.0,20.0,19.0,15.0,0.0,14.0,4.0,0.0,6.0,91.0
Streax HC Ultralights Vibrant Combi160/-,0.0,1.0,0.0,0.0,0.0,13.0,8.0,0.0,10.0,0.0,0.0,0.0,7.0
Streax Insta HC Burgundy  90ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streax Insta HC D Brown 90ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streax Insta HC N Black  25ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,0.0,36.0
Streax Insta HC N Black  90ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streax Insta Shampoo Hair Color 25ml 39/,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,299.0,126.0,18.0,0.0,467.0
Streax Insta Shampoo HC D Brown 15ml 20/,26.0,71.0,54.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,10.0,60.0,269.0
Streax Insta Shampoo HC N Blc 25ml 20/,0.0,16.0,56.0,0.0,0.0,0.0,0.0,0.0,48.0,28.0,0.0,444.0,592.0
Streax Insta Shampoo HC N Brown 15ml 20/,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,60.0,108.0
Streax Sun Block Hair Serum 100m,2.0,9.0,52.0,22.0,6.0,31.0,9.0,0.0,8.0,10.0,23.0,29.0,174.0
Streax TLC  Dark Brown 170m No3,0.0,12.0,23.0,15.0,31.0,3.0,5.0,17.0,98.0,1.0,0.0,0.0,205.0
Streax TLC D Brown 95ml,72.0,130.0,153.0,160.0,182.0,167.0,62.0,75.0,286.0,92.0,657.0,93.0,2129.0
Streax TLC N Black 170ml 1 No,0.0,0.0,60.0,8.0,1.0,12.0,9.0,8.0,96.0,0.0,0.0,0.0,194.0
Streax TLC N Black 95ml,36.0,0.0,0.0,52.0,10.0,13.0,5.0,4.0,136.0,13.0,0.0,0.0,269.0
Streax TLC N Brown 95ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0
Streax TLC Plum 95ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Super Vasmol Kesh kala-33 100ml,504.0,408.0,498.0,12.0,600.0,300.0,594.0,288.0,480.0,0.0,579.0,0.0,4263.0
Super Vasmol Kesh kala-33 50ml,0.0,29.0,75.0,30.0,27.0,18.0,5.0,3.0,12.0,3.0,19.0,14.0,235.0
Supermax Elegance 4RC-Black,46.0,33.0,24.0,18.0,0.0,21.0,12.0,8.0,5.0,41.0,26.0,7.0,241.0
SUPERMAX SHAVING FOAM CLASSIC-400,42.0,337.0,95.0,19.0,38.0,19.0,16.0,7.0,17.0,42.0,25.0,11.0,668.0
SUPERMAX SHAVING FOAM SENSITIVE-400,42.0,246.0,12.0,0.0,75.0,22.0,12.0,0.0,0.0,1.0,26.0,0.0,436.0
Supermax Soccer II RC5 60/-,96.0,280.0,230.0,35.0,144.0,24.0,28.0,94.0,73.0,20.0,31.0,0.0,1055.0
Supermax Syrine 3 Pack 100/,110.0,128.0,97.0,96.0,111.0,97.0,65.0,67.0,46.0,57.0,56.0,18.0,948.0
TB DIAPERS PANTS EASY EXLARGE 28*8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,280.0,0.0,0.0,416.0
TB DIAPERS PANTS EASY EXT LARGE 10S*24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,480.0
TB DIAPERS PANTS EASY LARGE 10S*24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,59.0,34.0,0.0,595.0
TB DIAPERS PANTS EASY LARGE 52s*6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,6.0,288.0,0.0,18.0,414.0
TB DIAPERS PANTS EASY LARGE 5s*40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,800.0
TB DIAPERS PANTS EASY LARGE 8S*24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,576.0
TB DIAPERS PANTS EASY MEDIUM 10S*24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,34.0,34.0,0.0,560.0
TB DIAPERS PANTS EASY MEDIUM 36s*8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,536.0,0.0,0.0,680.0
TB DIAPERS PANTS EASY MEDIUM 56s*6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,12.0,282.0,0.0,12.0,414.0
TB DIAPERS PANTS EASY MEDIUM 5s*40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,800.0
TB DIAPERS PANTS EASY SMALL 10s*24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,24.0,480.0,24.0,60.0,1068.0
TB DIAPERS PANTS EASY SMALL 46s*8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,688.0,0.0,0.0,824.0
TB DIAPERS PANTS EASY SMALL 5s*40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,800.0,0.0,0.0,1600.0
TB DIAPERS PANTS EASY SMALL 72S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,24.0
TB DIAPERS PANTS EASY XLARGE 5s*40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,800.0
TB DIPAERS PANTS EASY X LARGE 7S*24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,404.0
TB. DIAPERS PANTS EASY LARGE 34s*8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,504.0,0.0,0.0,640.0
TBC  Charcol Bleach 325/-,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC  Jewel Luxury Bleach 325/-,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TBC 24ct Fairness Gold Bleach 43g 70/-,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
TBC 24CT GOLD BLEACH 300G 275/-,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
TBC 24CT Gold Kit 55gm 285/-,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
TBC 7 IN 1 Hair Conditioner 200ml 225/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC Age Repair Tonic 100g 425/-,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC AHA Fruit KIT 55GM 285/-,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
TBC Aloevera Hydrating gel 100ml 85/-,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC Alovera Lotion 300ml 135/-,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC Charcol KIT Mini 325/-,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
TBC Charcol Mask 120g 250/-,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
TBC Charcol Shampoo 200g 200/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC Chocolate Facial Kit 260g 6in1 795/-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TBC D TAN BLEACH 300GM 325/-,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
TBC D TAN BLEACH 35gm 80/-,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
TBC DIAMOND BLEACH 300G 300/-,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TBC Diamond Face Wash   100ml 200/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC Diamond Facial Kit 55g 285/,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC DIAMOND KIT 260GM 795/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC Fruit Face wash 100ml 95/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC FRUIT FACIAL KIT 4IN1 400G 1250/-,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
TBC Fruit Lotion 300ml 135/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC FRUIT PACK 50ml 70/-,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC HAIR SPA CREAM 550/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC JEWEL BLEACH 43ml 70/-,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
TBC JEWEL FACE WASH 120ml 110/-,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC K FACTOR SHAMPOO 200ml 195/,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC Navratna Facial Kit 795/-,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TBC Neem & Alovera Facewash 100gm 95/,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
TBC Papaya Anti Blemish Kit 260g 795/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC Papaya Cream 100g 140/-,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
TBC Papaya Face Wash 100ml 145/-,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
TBC PAPAYA PACK 100ml 140/-,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
TBC PAPAYA SCRUB 100G 150/-,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
TBC POWER D TAN + PACK  100ml 399/-,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
TBC POWER D TAN ++ SCRUB 100ml 399/-,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC Power D Tan Face Wash 135/-,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
TBC Repair Day GEL Cream 550/-,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TBC ROSE Hair Removal Cream 50gm 72/,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
TBC Rose N Wine Facial Kit 400g 700/-,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TBC Rose N Wine Facial Kit 55g 285/-,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TBC SKIN WHITENING NANO KIT 850/-,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TBC SPF 45 120ml 299/-,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
TBC SPF Oil Free Gel 100ml 229/-,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
TBC SUNSCREEN GEL SPF 20 100ml 229/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC SUNSCREEN LOTION SPF 20 179/-,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
TBC SUNSCREEN LOTION SPF 20 60m 99/-,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
TBC SUNSCREEN MATTIFYING CREAM 349/-,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
TBC Vitamin-E Lotion 300ml 135/-,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
TBC Whitening &Brightening Mask 100G 190,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Te A Me  Assam 100's,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
Te A Me  ASSAM GOLD 100's,0.0,758.0,40.0,0.0,10.0,402.0,0.0,0.0,468.0,0.0,0.0,0.0,1678.0
Te A Me  Long Leaf Green Tea 200gm,63.0,0.0,21.0,29.0,0.0,0.0,0.0,16.0,24.0,72.0,24.0,24.0,257.0
Te A Me APPLE CINNAMON 25's,19.0,8.0,11.0,21.0,24.0,0.0,88.0,120.0,0.0,0.0,2.0,0.0,293.0
Te A Me Assam 25's,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0
Te A Me CARDOMOM TURMERIC 25's,23.0,64.0,0.0,24.0,48.0,0.0,0.0,24.0,11.0,22.0,0.0,0.0,181.0
Te A Me CHAMOMILE 25's,125.0,9.0,72.0,0.0,0.0,0.0,0.0,336.0,20.0,96.0,0.0,76.0,733.0
Te A Me Classic Assam 100's,133.0,0.0,72.0,0.0,104.0,71.0,0.0,461.0,223.0,90.0,64.0,51.0,1251.0
Te A Me CRANBERRY APPLE 25's,18.0,44.0,7.0,29.0,19.0,0.0,0.0,96.0,45.0,24.0,0.0,24.0,294.0
Te A Me DARJEELING 25's,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
Te A Me ENGLISH BREAKFAST 25's,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0
Te A Me Exotic Brew Pyramin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
Te A Me GINGER 100's,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
Te A Me GINGER TULSI HONEY 25's,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0
Te A Me GREEN MINT LEMON GINGER 25's,67.0,309.0,0.0,0.0,0.0,0.0,144.0,24.0,0.0,0.0,0.0,0.0,540.0
Te A Me GREEN TEA 100's,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
Te A Me GREEN TEA 100's Promo,72.0,0.0,23.0,0.0,4.0,8.0,0.0,10.0,18.0,18.0,36.0,0.0,189.0
Te A Me GREEN TEA 25's,103.0,213.0,1.0,36.0,2.0,4.0,29.0,72.0,0.0,0.0,0.0,24.0,484.0
Te A Me HONEY LEMON GREEN 25's,222.0,92.0,15.0,22.0,2.0,0.0,0.0,96.0,48.0,34.0,24.0,24.0,557.0
