Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
PA Apple Cider Shampoo RS 180ml,Pieces,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1221.60,0.00,0.00,0.00,0.00,0.00,0.00,5.00,509.00,0.00,0.00,8.00,814.40,25.00,2545.00
PA Asl Cool Blue 100ml 205/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,533.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,533.88
PA Asl Cool Blue Splash 50ml 125/-,PCS,24.00,2040.84,6.00,515.10,9.00,772.53,6.00,515.10,15.00,1287.75,0.00,0.00,0.00,0.00,15.00,1287.75,24.00,2060.40,39.00,3720.21,3.00,286.17,15.00,1430.85,156.00,13916.70
PA Asl Good Morning Splash 50ml 125/-,PCS,63.00,5270.76,65.00,5787.55,55.00,5229.97,114.00,10400.14,55.00,5167.41,45.00,4213.92,25.00,2343.31,29.00,2743.91,43.00,4075.50,45.00,4282.25,18.00,1706.46,14.00,1325.16,571.00,52546.34
PA Beer Shampoo ANT DNDRF 350ml *2 349/-,Pieces,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,221.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,221.82
PA Beer Shampoo Anti Dundruff 180ml,Pieces,68.00,6145.60,72.00,7367.64,24.00,2493.42,24.00,2549.70,54.00,5736.36,48.00,5099.04,41.00,4262.91,69.00,7273.65,42.00,4349.04,42.00,4433.55,8.00,849.84,57.00,5897.43,549.00,56458.18
PA Beer Shampoo Anti Dundruff 350ml,Pieces,14.00,2437.12,15.00,2478.75,8.00,1366.08,2.00,330.50,13.00,2148.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2246.16,0.00,0.00,12.00,2246.16,76.00,13253.02
PA Beer Shampoo Daily Shine 180ml,Pieces,39.00,4000.27,45.00,4739.44,23.00,2612.80,52.00,5521.05,38.00,4270.52,29.00,3264.60,11.00,1235.64,8.00,893.20,8.00,893.12,34.00,3828.20,8.00,893.20,5.00,559.32,300.00,32711.36
PA Beer Shampoo Daily Shine 350ml,Pieces,12.00,2049.12,0.00,0.00,8.00,1322.00,0.00,0.00,21.00,3580.45,8.00,1366.08,0.00,0.00,0.00,0.00,8.00,1366.08,12.00,2027.08,0.00,0.00,4.00,683.04,73.00,12393.85
PA Beer Shampoo Damage Free Hair 180ml,Pieces,39.00,3948.76,18.00,1773.36,31.00,3156.60,20.00,2137.28,68.00,7101.16,2.00,216.10,4.00,446.60,0.00,0.00,4.00,446.60,8.00,893.20,4.00,446.60,8.00,893.20,206.00,21459.46
PA Beer Shampoo Damage Free Hair 350ml,Pieces,68.00,10573.54,75.00,12428.29,80.00,13391.59,142.00,22583.69,107.00,17754.99,62.00,10217.21,0.00,0.00,0.00,0.00,26.00,4725.71,80.00,14029.36,0.00,0.00,46.00,7647.60,686.00,113351.98
PA Beer Shampoo DMG FREE BT 350ml *2 349,Pieces,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,870.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,870.30
PA Body Deo CB 250ml 319/-,PCS,0.00,0.00,39.00,7125.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,405.50,41.00,7530.61
PA Body Deo Cool Blue 100gm (Mrp 199/-),PCS,718.00,53509.86,20.00,2613.48,8.00,1067.76,742.00,64762.74,25.00,3329.97,720.00,61826.40,8.00,1144.04,4.00,572.04,0.00,0.00,18.00,2402.46,0.00,0.00,76.00,10327.36,2339.00,201556.11
PA Body Deo Good Morning 100gm (Mrp 199),PCS,1223.00,91842.96,72.00,9397.71,27.00,3501.99,750.00,65803.59,96.00,14049.78,735.00,63879.15,24.00,3374.40,-1.00,-126.48,1512.00,129835.44,71.00,9954.16,12.00,1687.20,128.00,17730.21,4649.00,410930.11
PA Body Deo Good Morning 220ml 319/-,PCS,26.00,5244.22,21.00,4206.60,8.00,1601.54,21.00,4901.22,72.00,18771.54,8.00,1742.12,0.00,0.00,5.00,1013.81,18.00,3753.84,25.00,5720.50,10.00,2286.96,6.00,1320.76,220.00,50563.11
PA Body Deo Storm 100gm 225/-,PCS,715.00,53166.00,49.00,6388.95,15.00,1981.89,800.00,71301.20,70.00,9818.11,743.00,65023.26,30.00,4218.18,3.00,445.56,720.00,61826.40,32.00,4576.32,0.00,0.00,28.00,4004.28,3205.00,282750.15
PA Body Deo Storm 250ml 280/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,72.00,12326.64,3.00,597.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.00,-393.66,0.00,0.00,72.00,12530.70
PA Body Deo Voyage 100gm 240/-,PCS,73.00,11042.93,230.00,35125.34,46.00,7095.32,230.00,34985.49,158.00,24364.76,52.00,8174.54,51.00,7996.95,52.00,8262.80,12.00,1906.80,46.00,7269.23,23.00,3646.69,64.00,10051.94,1037.00,159922.79
PA Body Fragrance Alexander 120 ml 225,PCS,5.00,632.40,0.00,0.00,0.00,0.00,66.00,8909.70,53.00,7476.45,49.00,6954.00,4.00,572.04,6.00,758.88,6.00,858.06,53.00,6562.51,2.00,286.02,50.00,6407.94,294.00,39418.00
PA Body Fragrance EPIC 150 ml 199/-,PCS,-1.00,-126.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-126.48
PA BS DAMAGE FREE 650ml 550/-,PCS,0.00,0.00,8.00,2796.64,0.00,0.00,118.00,27324.14,16.00,6830.56,0.00,0.00,0.00,0.00,20.00,8538.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.00,45489.54
PA Deo  Assorted (2+1) 150ml MRP450,PCS,82.00,21004.90,402.00,105223.34,98.00,26536.26,202.00,56761.23,231.00,65297.57,223.00,62988.06,65.00,18316.89,329.00,93378.27,67.00,18937.10,90.00,25394.91,23.00,6506.16,213.00,59998.65,2025.00,560343.34
PA Deo  Assorted GGS(2+1) 150ml MRP398,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1716.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1716.12
PA Deo B2G1(2Alex+1Int) 130ml*3 398/,PCS,0.00,0.00,12.00,2984.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,2984.52
PA Deo Impact (2+1) 150ml,PCS,0.00,0.00,6.00,1906.80,0.00,0.00,0.00,0.00,3.00,953.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,2860.20
PA Deo Voyage Signature B2G1 500/-,PCS,147.00,45137.73,383.00,120081.76,110.00,34573.07,1132.00,293297.42,280.00,87938.20,217.00,68288.50,165.00,51795.00,299.00,94572.80,89.00,27883.40,2473.00,602662.75,47.00,14824.25,213.00,66776.55,5555.00,1507831.43
PA EAUDE COLONGE 100ml 135/-,PCS,0.00,0.00,0.00,0.00,12.00,1029.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1029.72
PA EDP Euphoria 100ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1428.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,1428.18
PA GM Shaving Foam  200gm 185/-,PCS,23.00,2767.65,2.00,235.18,8.00,940.64,0.00,0.00,5.00,587.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,4531.42
PA Good Morning Intense120ml 225/-,PCS,12.00,1574.64,37.00,5110.89,12.00,1687.32,60.00,5749.19,33.00,4583.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,6121.92,202.00,24827.48
PA Good Morning Ultimate 150ml 250/-,PCS,3.00,468.66,35.00,6124.24,12.00,2024.76,30.00,5248.95,39.00,6622.86,18.00,3093.30,24.00,4199.28,0.00,0.00,8.00,1471.12,0.00,0.00,0.00,0.00,8.00,1471.20,177.00,30724.37
PA Grooming Kit GM Regular 599/-,PCS,22.00,8375.84,19.00,7233.68,13.00,4949.36,18.00,6852.96,15.00,5710.80,12.00,4568.64,11.00,4187.92,12.00,4568.64,11.00,4369.75,13.00,5164.25,21.00,8342.25,20.00,7945.00,187.00,72269.09
PA Neo Per Deo Mega Pack 220ml 329/-,PCS,37.00,7053.32,79.00,17373.73,7.00,1561.65,355.00,52405.32,8.00,1906.80,8.00,1906.80,4.00,953.40,0.00,0.00,36.00,5148.36,0.00,0.00,16.00,2288.16,59.00,11347.82,609.00,101945.36
PA NEO PERFUME DEO 150Ml 250/-,PCS,15.00,2249.58,49.00,7351.22,33.00,5291.43,30.00,4574.22,84.00,12570.23,27.00,4199.19,30.00,4566.81,-1.00,-129.27,8.00,1220.32,38.00,5907.10,9.00,1406.07,97.00,14899.22,419.00,64106.12
PA Perfume Deo Impact Icon Mrp- 250,PCS,24.00,4011.96,72.00,12148.05,24.00,4068.24,87.00,11315.57,42.00,7207.65,15.00,2624.58,18.00,3149.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.00,44525.51
PA Perfume Deo Impact Magnifico  250/-,PCS,0.00,0.00,60.00,8173.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1423.76,68.00,9597.48
PA Perfume Deo Impact Regal 280/-,PCS,39.00,5911.11,122.00,19543.95,33.00,5810.19,59.00,8293.29,54.00,9456.34,36.00,6335.01,24.00,4199.43,8.00,1423.76,8.00,1423.76,8.00,1423.76,0.00,0.00,18.00,3203.46,409.00,67024.06
PA Perfumned Deo Trance 135ml 210/-,PCS,16.00,2135.52,8.00,1067.76,12.00,1677.96,28.00,3914.44,0.00,0.00,32.00,4474.56,0.00,0.00,0.00,0.00,8.00,1118.64,16.00,2237.28,8.00,1118.64,16.00,2237.28,144.00,19982.08
PA Perfumned Deo Zouk 135ml 199/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,2097.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1258.47,24.00,3355.92
PA PRM ROOM F LAVENDER,PCS,0.00,0.00,36.00,3351.96,15.00,1396.65,11.00,1024.21,48.00,4062.12,93.00,6887.01,3.00,328.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.00,17050.03
PA PRM ROOM F ROSE B2G1 298,PCS,-1.00,-79.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,-79.50
PA PRM Room Freh. Jasmine,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,2944.80,60.00,4003.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.00,6948.60
PA Prm. Talc Beauty (Twin Pack) 185/-,PCS,81.00,9453.06,27.00,3121.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2821.92,132.00,15396.27
PA Prm. Talc Lavender (Twin Pack) 185/-,PCS,38.00,4446.56,24.00,2774.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.00,7221.08
PA Prm. Talc SANDAL (Twin Pack) 185/-,PCS,42.00,4855.44,18.00,2080.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,6936.30
PA Shaving Brush Silver 90/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,572.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,572.04
PA Shaving Cream  Classic  75/-,PCS,2466.00,96479.52,108.00,5061.96,30.00,1406.10,66.00,2987.26,105.00,5217.90,48.00,2249.28,36.00,1687.32,42.00,1968.18,32.00,1506.00,40.00,1877.64,10.00,471.84,20.00,948.54,3003.00,121861.54
PA Shaving Cream Cool Blue70gm 75/-,PCS,24.00,1052.64,222.00,10392.49,38.00,1789.77,89.00,4078.84,80.00,3787.27,84.00,3968.34,33.00,1546.59,68.00,3205.40,53.00,2514.66,65.00,3077.02,33.00,1570.94,56.00,2647.95,845.00,39631.91
PA Shaving Cream Good Morning 70gm 75/-,PCS,132.00,6018.12,27.00,1193.25,36.00,1578.96,24.00,1144.08,72.00,3432.48,132.00,6291.96,60.00,2860.20,156.00,6933.60,18.00,835.20,144.00,6864.48,40.00,1906.80,88.00,4146.96,929.00,43206.09
PA Sig Coll Discover 150ml 250/-,PCS,73.00,12245.69,471.00,67542.87,116.00,18159.34,1730.00,177628.54,1145.00,136313.08,2426.00,249762.79,385.00,60188.45,2770.00,263915.72,373.00,36356.86,2222.00,216415.41,2715.00,256892.79,3212.00,301125.85,17638.00,1796547.39
PA Soap Cool Blue (3+1)125 gm 210/-,PCS,68.00,7758.81,163.00,21394.40,8.00,1054.26,37.00,4730.89,84.00,10687.55,27.00,3543.03,15.00,1968.42,30.00,3936.60,9.00,1180.98,12.00,1574.67,9.00,1180.98,33.00,4330.38,495.00,63340.97
PA Soap Cool Blue 125 gm 50/-,PCS,159.00,5759.92,207.00,7844.76,80.00,3038.02,366.00,15135.98,274.00,12427.90,213.00,9874.41,48.00,2144.12,40.00,1826.96,22.00,978.78,174.00,7484.60,20.00,889.80,61.00,2725.73,1664.00,70130.98
PA Soap Good Morning (3+1)125 gm 165/-,PCS,27.00,2831.22,17.00,1745.82,6.00,585.00,13.00,1580.20,40.00,5594.29,27.00,3882.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,16219.13
PA Soap Good Morning 125gm 53/-,PCS,169.00,5930.36,68.00,2362.04,45.00,1538.42,163.00,6324.31,123.00,5580.37,112.00,5360.32,4.00,183.88,8.00,366.56,4.00,183.88,156.00,6666.02,5.00,222.45,23.00,1041.03,880.00,35759.64
PA Soap Luxury (3+1)125 gm 150/-,PCS,91.00,12209.21,151.00,19882.03,36.00,4804.47,50.00,6683.95,53.00,7095.94,41.00,5433.71,71.00,9370.61,27.00,3623.37,35.00,4646.18,17.00,2284.34,14.00,1890.68,41.00,5514.11,627.00,83438.60
PA Soap Luxury 125 gm 70/-,PCS,216.00,9109.62,144.00,6334.56,30.00,1312.20,234.00,9688.96,102.00,4392.00,24.00,1049.82,24.00,1049.76,0.00,0.00,0.00,0.00,24.00,1067.76,0.00,0.00,0.00,0.00,798.00,34004.68
PA Soap Storm (3+1)125 gm 150/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,3882.60,27.00,3882.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.00,7765.20
PA Soap Storm 125gm 50/-,PCS,0.00,0.00,4.00,139.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,735.52,0.00,0.00,0.00,0.00,11.00,505.67,0.00,0.00,31.00,1381.03
PA Sportz Style 150ml 220/-,PCS,2.00,279.66,0.00,0.00,7.00,978.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,1258.47
PA Sportz Style+Force 150ml*2  250/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,270.00,42179.40,38.00,5936.36,3.00,468.66,311.00,48584.42
PA Voyage Perfume Spray 220ml +GM 130ml,Pieces,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,953.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,953.40
PA Voyage Perfume Spray 220ml 329/-,Pieces,448.00,75196.03,111.00,26892.87,87.00,20604.12,258.00,53809.13,114.00,26645.11,319.00,75386.12,43.00,10150.18,36.00,8591.98,128.00,30332.96,28.00,6642.40,42.00,9957.32,62.00,14674.52,1676.00,358882.74
POPCORN-BUTTER LOVERS 40GM 10/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,924.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,924.00
POPCORN-CLASSIC SALTED 40 GM 10/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,924.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,924.00
POPCORN-GOLDEN CRUNCH 40GM 10/-,PCS,120.00,462.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,924.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,240.00,1386.00
POPCORN-MIXIN  PERI PERI-60GM 30/-,PCS,336.00,3862.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,4032.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,7894.12
POPCORN-MIXIN CHEESE BURST-60GM 30/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,4032.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,4032.00
POPCORN-MIXIN DESI COCKTAIL-60GM 30/-,PCS,336.00,3862.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,336.00,3862.12
POPCORN-MIXIN TANDOORI TWIST-60 GM-MRP-3,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,3847.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,3847.68
POPCORN-MIXIN TOMATO SALSA-60GM 30/-,PCS,336.00,3862.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,4032.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,7894.12
PROMOTIONAL EXPENCES (996211),N.A.,0.00,20853.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7336.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8593.75,0.00,36783.50
Rate Diff./Special Disc. Recovery,N.A.,0.00,0.00,0.00,0.00,0.00,-5299.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5299.24
RIO HEAVY FLOW PADS 12's*24 W,PCS,96.00,13403.52,48.00,6701.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.00,20105.28
RUCHIS NUTRELA SOYA CHUNK (200G),PCS,60.00,2410.72,240.00,9642.84,0.00,0.00,600.00,25134.68,120.00,4821.42,420.00,16875.00,60.00,2410.72,119.00,4781.42,180.00,7232.40,60.00,2410.72,180.00,7232.40,180.00,7232.40,2219.00,90184.72
RUCHIS NUTRELA SOYA CHUNK 1KG,PCS,40.00,5624.64,60.00,8436.96,0.00,0.00,79.00,11108.67,0.00,0.00,80.00,9883.74,0.00,0.00,42.00,5906.04,20.00,2812.40,61.00,7576.72,-1.00,-140.62,0.00,0.00,381.00,51208.55
RUCHIS NUTRELA SOYA CHUNK MINI (200G),PCS,60.00,2410.72,240.00,9642.84,0.00,0.00,660.00,27545.38,60.00,2410.72,360.00,14464.30,60.00,2410.72,0.00,0.00,60.00,2410.80,60.00,2410.72,360.00,14464.80,240.00,9643.20,2160.00,87814.20
RUCHIS NUTRELA SOYAGRANULES-200G,PCS,60.00,2410.72,175.00,7031.24,0.00,0.00,360.00,15491.84,60.00,2410.72,178.00,7151.46,0.00,0.00,0.00,0.00,120.00,4821.60,170.00,6830.09,0.00,0.00,0.00,0.00,1123.00,46147.67
S Nacho Classic Salted 150G (1*15) 90/-,PCS,45.00,2712.15,59.00,3555.93,24.00,1446.48,0.00,0.00,184.00,11000.28,-24.00,-1446.48,0.00,0.00,81.00,4881.87,24.00,1446.48,22.00,1325.94,-1.00,-60.27,24.00,1446.48,438.00,26308.86
S Nacho Creamy Cheese 150G (1*15) 90/-,PCS,50.00,3013.50,99.00,5966.73,15.00,904.05,75.00,4520.25,82.00,4942.14,58.00,3495.66,12.00,723.24,48.00,2892.96,14.00,843.78,0.00,0.00,24.00,1446.48,47.00,2832.69,524.00,31581.48
S Nacho Creamy Cheese 40G+DIP35 60/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,3375.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,3375.12
S Nacho Creamy Cheese 60G (1*40) 35/-,PCS,359.00,8302.00,480.00,11136.00,640.00,14822.40,29.00,534.96,560.00,12960.00,92.00,2113.28,64.00,1500.16,40.00,803.60,45.00,1064.85,-2.00,-40.18,-20.00,-267.80,40.00,937.60,2327.00,53866.87
S Nacho Crunchy Pizza 150G (1*15) 90/-,PCS,455.00,27063.21,93.00,5529.78,357.00,21232.08,190.00,11297.40,126.00,7496.82,6.00,361.62,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1446.48,0.00,0.00,0.00,0.00,1251.00,74427.39
S Nacho Crunchy Pizza 60G (1*48) 35/-,PCS,0.00,0.00,40.00,937.60,0.00,0.00,40.00,937.60,0.00,0.00,-19.00,-445.36,-3.00,-60.27,-11.00,-220.99,12.00,281.28,40.00,937.60,0.00,0.00,0.00,0.00,99.00,2367.46
S Nacho Jalpino 40G+DIP35 (1*56) 60/-,PCS,13.00,396.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,2625.28,0.00,0.00,56.00,3375.12,-49.00,-2297.12,0.00,0.00,76.00,4099.72
S Nacho Mexican Chilli 150G (1*15) 90/-,PCS,78.00,4613.10,378.00,22358.61,441.00,26222.67,162.00,9634.14,823.00,48701.34,36.00,2169.72,24.00,1446.48,44.00,2651.88,0.00,0.00,0.00,0.00,24.00,1446.48,64.00,3783.60,2074.00,123028.02
S Nacho Mexican Chilli 45G (1*48) 30/-,PCS,82.00,1922.08,57.00,1336.08,4.00,93.76,-3.00,-210.96,60.00,1474.60,-47.00,-983.79,0.00,0.00,23.00,405.12,0.00,0.00,80.00,1741.20,-27.00,-632.88,0.00,0.00,229.00,5145.21
S Nacho Peri Peri 150G (1*15) 90/-,PCS,0.00,0.00,24.00,1446.48,5.00,301.35,0.00,0.00,24.00,1446.48,-1.00,-60.27,24.00,1446.48,0.00,0.00,24.00,1339.20,-15.00,-904.05,24.00,1446.48,0.00,0.00,109.00,6462.15
S Nacho Peri Peri 60G (1*48) 35/-,PCS,403.00,9317.36,339.00,7837.68,344.00,7953.28,103.00,2375.92,672.00,15542.24,0.00,0.00,0.00,0.00,0.00,0.80,320.00,7001.20,141.00,3271.88,40.00,925.20,0.00,0.00,2362.00,54225.56
S Nacho Peri Peri With Dip 65G 70/-,PCS,784.00,31077.76,504.00,22939.84,784.00,33729.36,200.00,9250.00,1540.00,69809.88,392.00,18130.00,1120.00,51800.00,840.00,38850.00,600.00,27877.47,672.00,30740.08,27.00,1327.66,280.00,12950.00,7743.00,348482.05
S Nacho Tangy Tomato 150G(1*24) 90/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1446.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1446.48
S Nacho Zesty Jalapeno 150G (1*15) 90/-,PCS,297.00,17718.75,596.00,35571.81,624.00,37186.47,259.00,15432.54,268.00,15947.88,62.00,3736.74,0.00,0.00,50.00,3013.50,24.00,1446.48,15.00,904.05,-2.00,-120.54,39.00,2350.53,2232.00,133188.21
S Nacho Zesty Jalapeno 60G*40 35/-,PCS,280.00,6473.60,245.00,5723.75,520.00,12035.20,120.00,2378.40,234.00,5422.88,40.00,937.60,40.00,937.60,0.00,0.00,29.00,610.16,80.00,1875.20,-28.00,-656.32,40.00,937.60,1600.00,36675.67
S Peri Peri Seasoning Mix 80Gm 36*120/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,-12.00,-964.32,15.00,1205.40,0.00,0.00,0.00,0.00,-21.00,-1687.56,-1.00,-80.36,0.00,0.00,-22.00,-1767.92,0.00,0.00,-41.00,-3294.76
S Salsa Dip 200Gm (1*12) 120/-,PCS,0.00,0.00,30.00,2410.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,2410.80
S Salsa Dip 300Gm (1*12) 150/-,PCS,317.00,31842.65,321.00,32244.33,616.00,61877.20,456.00,45805.20,798.00,80100.72,766.00,76944.70,900.00,90405.00,541.00,54343.45,0.00,0.00,822.00,82569.90,372.00,37367.40,570.00,57256.50,6479.00,650757.05
S TACO DINNER KIT (1*10) 240/-,PCS,20.00,3214.20,27.00,4339.17,10.00,1607.10,11.00,1714.95,18.00,2892.78,0.00,0.00,0.00,0.00,-3.00,-482.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83.00,13286.07
S Taco Sause Hot 283Gm (1*12) 130/-,PCS,13.00,1131.65,2.00,173.98,29.00,2524.62,8.00,696.48,24.00,2060.48,23.00,2002.15,12.00,1044.60,12.00,1044.66,12.00,1044.72,0.00,0.00,0.00,0.00,0.00,0.00,135.00,11723.34
S Taco Seasoning Mix 80Gm (1*36) 120/-,PCS,26.00,2089.36,42.00,3375.12,72.00,5785.92,81.00,6509.16,0.00,0.00,119.00,9562.84,36.00,2892.96,20.00,1607.20,36.00,2892.96,0.00,0.00,0.00,0.00,36.00,2892.96,468.00,37608.48
S TACO Shell (1*12) 180/-,PCS,139.00,15823.76,307.00,34948.88,340.00,39670.40,215.00,25674.78,539.00,64151.22,252.00,30376.08,656.00,79074.24,887.00,106114.24,731.00,87812.32,684.00,81831.12,492.00,58856.28,551.00,66071.75,5793.00,690405.07
