Item Details,Unit,Apr,Amt.,May,Amt.,Jun,Amt.,Jul,Amt.,Aug,Amt.,Sep,Amt.,Oct,Amt.,Nov,Amt.,Dec,Amt.,Jan,Amt.,Feb,Amt.,Mar,Amt.,Total Qty.,Total Amt.
MOODS FEMALE CONDOM  VELVET20's 100/-,PCS,26.00,1820.42,0.00,0.00,0.00,0.00,21.00,1470.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,3290.42
MOODS LUBES NATURAL 60ML 260/-,PCS,0.00,0.00,0.00,0.00,72.00,11422.38,24.00,3807.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3966.10,0.00,0.00,0.00,0.00,120.00,19195.94
MOODS MELANGE 12's 100/-,PCS,328.00,22960.21,0.00,0.00,0.00,0.00,623.00,43610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,840.00,0.00,0.00,963.00,67410.21
MOODS RIBBED 12's 100/-,PCS,360.00,25200.07,0.00,0.00,20.00,1457.60,545.00,38150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,840.00,0.00,0.00,937.00,65647.67
Moods Silver 1500 Dots 12's Scented 150/,PCS,57.00,5985.00,5.00,525.00,93.00,9768.00,248.00,26040.00,105.00,11025.00,49.00,5145.00,39.00,4095.00,36.00,3528.00,13.00,1176.00,2.00,210.00,0.00,0.00,0.00,0.00,647.00,67497.00
Moods Silver 1500 Dots 3's Scented 50/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,13200.00,800.00,22400.00,0.00,0.00,0.00,0.00,500.00,13750.00,300.00,8250.00,0.00,0.00,0.00,0.00,2080.00,57600.00
Moods Silver Blaze 12's 150/,PCS,52.00,5433.00,6.00,612.00,23.00,2484.48,116.00,12180.00,0.00,0.00,5.00,510.00,8.00,816.00,0.00,0.00,0.00,0.00,3.00,306.00,15.00,1566.00,4.00,408.00,232.00,24315.48
Moods Silver Cool 12's 150/,PCS,30.00,3152.94,0.00,0.00,17.00,1803.00,83.00,8715.00,53.00,5565.00,34.00,3570.00,47.00,4935.00,0.00,0.00,3.00,315.00,27.00,2835.00,15.00,1575.00,29.00,3045.00,338.00,35510.94
Moods Silver Cool 3's 50/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,13200.00,800.00,22400.00,0.00,0.00,0.00,0.00,500.00,13750.00,200.00,5500.00,0.00,0.00,0.00,0.00,1980.00,54850.00
Moods Silver Electrify 12's 150/,PCS,16.00,1680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.00,3465.00,10.00,1050.00,8.00,840.00,0.00,0.00,0.00,0.00,0.00,0.00,67.00,7035.00
Moods Silver Joyride 12's Scented 150/,PCS,27.00,2823.00,6.00,612.00,100.00,10518.00,85.00,8913.00,63.00,6591.00,53.00,5544.00,58.00,6069.00,0.00,0.00,31.00,3234.00,12.00,1251.00,10.00,1041.00,19.00,1995.00,464.00,48591.00
Moods Silver Joyride 3's Scented 50/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,13200.00,800.00,22400.00,0.00,0.00,0.00,0.00,500.00,13750.00,250.00,6875.00,0.00,0.00,0.00,0.00,2030.00,56225.00
MOODS STRAWBERRY 12's 100/-,PCS,249.00,17430.21,0.00,0.00,122.00,8668.00,431.00,30218.00,120.00,6600.00,500.00,27500.00,0.00,0.00,0.00,0.00,315.00,17550.00,194.00,11180.00,5.00,345.00,0.00,0.00,1936.00,119491.21
MOODS ULTRATHIN 12's 100/-,PCS,351.00,24575.11,0.00,0.00,6.00,432.00,305.00,21350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.00,16500.00,194.00,11030.00,36.00,2520.00,0.00,0.00,1192.00,76407.11
MOODS ULTRATHIN 20's 140/-,PCS,38.00,3724.00,0.00,0.00,14.00,1428.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.00,5152.42
Moods Variety Pack 130/,PCS,36.00,3276.00,0.00,0.00,30.00,2808.00,198.00,18064.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2184.00,36.00,3276.00,12.00,1092.00,336.00,30700.80
Moods XTASY 12's 100/,PCS,313.00,21910.21,0.00,0.00,0.00,0.00,443.00,31010.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,840.00,0.00,0.00,768.00,53760.21
MYSORE SANDAL BODYWASH 200ML 175/-,PCS,24.00,2491.44,0.00,0.00,24.00,2491.20,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3576.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.00,8558.84
MYSORE SANDAL GOLD SOAP 125g,PCS,72.00,3921.08,102.00,5380.56,48.00,2532.00,54.00,2920.98,60.00,3334.26,30.00,1692.20,102.00,5739.32,72.00,3980.02,60.00,3376.24,36.00,2025.72,12.00,675.24,60.00,3380.52,708.00,38958.14
MYSORE SANDAL SJR  3*150g MRP 175,PCS,42.00,4894.52,42.00,4874.36,30.00,3481.08,33.00,3829.95,43.00,5241.40,30.00,3481.80,18.00,2089.60,48.00,5741.01,18.00,2215.68,21.00,2584.57,18.00,2215.76,24.00,2954.26,367.00,43603.99
MYSORE SANDAL SOAP 125g MRP 60,PCS,78.00,3374.50,144.00,6087.00,96.00,4034.38,90.00,3733.64,112.00,4756.16,132.00,5771.86,162.00,6909.74,81.00,3541.60,132.00,5771.04,61.00,2667.25,66.00,2885.64,108.00,4722.80,1262.00,54255.61
MYSORE SANDAL SOAP 150g MRP 72,PCS,84.00,4302.98,168.00,8153.42,108.00,5353.56,156.00,7845.48,78.00,3900.14,108.00,5469.74,90.00,4558.18,72.00,3645.90,90.00,4558.48,60.00,3039.00,42.00,2127.12,66.00,3342.86,1122.00,56296.86
MYSORE SANDAL SOAP 3*150g 210,PCS,126.00,18598.60,90.00,12661.08,102.00,14349.28,132.00,19202.60,86.00,12661.32,54.00,7976.40,54.00,7976.60,54.00,7987.06,48.00,7090.42,54.00,7967.42,48.00,7090.12,105.00,15563.99,953.00,139124.89
MYSORE SANDAL SOAP 75g MRP 37,PCS,105.00,2806.88,152.00,3877.16,138.00,3482.74,104.00,2662.86,108.00,2870.08,54.00,1456.30,36.00,970.92,36.00,970.84,78.00,2099.78,48.00,1294.46,66.00,1779.92,129.00,3464.05,1054.00,27735.99
MYSORE SANDAL TALC 100g 45/-,PCS,18.00,608.90,0.00,0.00,6.00,192.20,6.00,189.92,12.00,379.80,12.00,321.86,6.00,189.92,0.00,0.00,0.00,0.00,12.00,379.80,0.00,0.00,0.00,0.00,72.00,2262.40
MYSORE SANDAL TALC 300g MRP 85,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1452.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1452.20
Navratna Almond Cool Oil 100 ml,PCS,136.00,6956.18,56.00,2817.50,116.00,5905.00,121.00,6050.00,140.00,7180.00,83.00,4261.24,13.00,661.24,58.00,2930.00,44.00,2200.00,63.00,3140.36,17.00,809.00,0.00,0.00,847.00,42910.52
Navratna Almond Cool Oil 200 ml,PCS,159.00,14923.44,172.00,16324.88,176.00,18307.02,132.00,13771.03,651.00,65320.78,27.00,2603.58,27.00,2603.56,8.00,771.42,237.00,23967.30,50.00,5033.58,66.00,6364.28,0.00,0.00,1705.00,169990.87
Navratna Cool Talc Active Deo 100 gm,PCS,86.00,4046.96,122.00,5624.40,55.00,2535.60,52.00,2397.30,4.00,184.40,3.00,138.30,1.00,46.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323.00,14973.06
Navratna Cool Talc Active Deo 400 gm,PCS,228.00,28653.02,143.00,18023.36,241.00,30691.12,0.00,0.00,144.00,18474.88,143.00,18418.44,0.00,0.00,6.00,752.54,0.00,0.00,0.00,0.00,18.00,2257.62,0.00,0.00,923.00,117270.98
Navratna I-Cool Talc 100 gm,PCS,142.00,7362.72,195.00,12016.10,76.00,3945.74,57.00,2898.30,24.00,1220.34,42.00,2147.78,16.00,846.10,9.00,475.92,16.00,846.08,4.00,211.52,7.00,370.16,2.00,105.76,590.00,32446.52
Navratna I-Cool Talc 400 gm,PCS,276.00,38315.48,190.00,25974.34,350.00,50755.12,0.00,0.00,168.00,23945.36,38.00,5023.74,8.00,1057.62,12.00,1586.44,0.00,0.00,0.00,0.00,14.00,1850.84,0.00,0.00,1056.00,148508.94
Navratna Mint Fresh Talc  100 gm,PCS,209.00,9779.10,177.00,8160.00,54.00,2503.32,162.00,7468.52,12.00,553.22,36.00,1659.66,0.00,0.00,0.00,0.00,1.00,44.06,0.00,0.00,0.00,0.00,0.00,0.00,651.00,30167.88
Navratna Mint Fresh Talc  400 gm,PCS,204.00,25624.00,199.00,24996.88,323.00,41559.08,15.00,1881.36,144.00,18286.74,36.00,4562.28,48.00,6152.02,0.00,0.00,31.00,3888.12,1.00,131.70,9.00,1147.62,12.00,1505.08,1022.00,129734.88
Navratna Oil 200 ml,PCS,528.00,50561.06,857.00,86735.16,832.00,86449.73,489.00,50227.69,506.00,49111.04,187.00,18188.86,153.00,14977.87,216.00,20929.72,206.00,19926.93,104.00,10110.30,144.00,13938.66,2.00,192.86,4224.00,421349.88
Navratna Oil 300 ml,PCS,2932.00,357447.25,2676.00,342881.22,325.00,42544.27,586.00,77027.12,524.00,68541.44,536.00,68914.30,111.00,14367.82,177.00,22757.07,386.00,49790.67,229.00,29770.63,60.00,7823.56,0.00,0.00,8542.00,1081865.35
Navratna Oil 50 ml,PCS,0.00,0.00,0.00,0.00,104.00,2665.00,0.00,0.00,4.00,105.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.00,2770.00
Navratna Oil 500 ml,PCS,1346.00,264957.45,1701.00,357335.28,1483.00,313574.43,202.00,42525.97,212.00,45040.15,162.00,34293.70,109.00,23104.76,115.00,24232.06,203.00,42859.24,210.00,44502.72,54.00,11494.44,0.00,0.00,5797.00,1203920.20
Navratna Oil NRO-100 ml,PCS,653.00,32757.50,760.00,38217.50,920.00,46780.00,403.00,20438.74,659.00,33070.00,280.00,14165.00,253.00,13156.14,377.00,20338.31,196.00,10616.68,172.00,9278.84,302.00,16195.16,985.00,52767.86,5960.00,307781.73
Oleev Active 1 Ltr PB,PCS,0.00,0.00,0.00,0.00,10.00,1600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,909.72,0.00,0.00,0.00,0.00,0.00,0.00,16.00,2509.72
Oleev Active 5 Ltr,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,721.00,7.00,5837.06,0.00,0.00,16.00,13696.30,1.00,712.38,0.00,0.00,4.00,2849.52,8.00,6141.90,37.00,29958.16
OLEEV EX  LIGHT GB - 500ml 799/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,296.20,0.00,0.00,0.00,0.00,0.00,0.00,1.00,296.20
OLEEV EX  VIRGIN GB - 1 LTR MRP 1499,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,3890.54,0.00,0.00,18.00,10026.00,25.00,13925.01,10.00,5570.00,10.00,5571.42,8.00,4456.00,78.00,43438.97
Oleev Pomace 5 Ltr,PCS,0.00,0.00,0.00,0.00,2.00,2812.00,0.00,0.00,2.00,2920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,5732.00
OLEEV POMACE-1 LTR PET,PCS,0.00,0.00,0.00,0.00,10.00,3014.90,0.00,0.00,3.00,900.00,6.00,1722.80,0.00,0.00,15.00,4571.42,14.00,4208.38,26.00,7923.80,0.00,0.00,0.00,0.00,74.00,22341.30
PA 40 Degree Cool Oriental BOGO-245,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,318.50,0.00,0.00,2.00,318.50
PA Asl  Ace Splash 50ml,PCS,88.00,6705.84,98.00,7177.74,-11.00,-804.03,64.00,4736.32,38.00,2777.54,12.00,899.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,448.50,0.00,0.00,295.00,21941.13
PA Asl Cool Blue 100ml 199/,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,3136.68,0.00,0.00,24.00,3035.52,3.00,404.74,51.00,6576.94
PA Asl Cool Blue Splash 50ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174.00,13595.34,39.00,3098.55,56.00,4449.18,96.00,7627.12,27.00,2145.13,60.00,4798.78,45.00,3575.23,497.00,39289.33
PA Asl Good Morning Splash 100ml,PCS,12.00,1517.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,1517.80
PA Asl Good Morning Splash 50ml,PCS,429.00,32011.15,130.00,9516.76,180.00,13224.97,67.00,4926.35,87.00,6383.41,204.00,15858.97,20.00,1554.06,40.00,3177.98,57.00,4528.61,30.00,2383.50,30.00,2501.08,24.00,1906.80,1298.00,97973.64
PA Beer Shampoo Anti Dundruff 180ml,Pcs.,54.00,5461.48,285.00,28853.89,74.00,7521.10,112.00,11438.28,167.00,16958.66,111.00,11281.34,112.00,11375.69,115.00,12186.41,67.00,6799.52,96.00,9758.68,121.00,12384.58,39.00,3960.23,1353.00,137979.86
PA Beer Shampoo Anti Dundruff 350ml,Pcs.,60.00,9851.96,42.00,6925.90,108.00,17924.39,104.00,17241.94,67.00,11023.57,117.00,19277.74,70.00,11008.43,71.00,11553.05,61.00,10049.06,47.00,7790.56,73.00,12043.16,52.00,8478.92,872.00,143168.68
PA Beer Shampoo Daily Shine 180ml,Pcs.,82.00,8307.30,269.00,27234.47,106.00,10774.94,156.00,15959.81,274.00,28611.83,201.00,20553.29,119.00,12088.23,95.00,9647.03,93.00,9482.67,96.00,9765.25,78.00,7943.28,66.00,6672.70,1635.00,167040.80
PA Beer Shampoo Daily Shine 350ml,Pcs.,30.00,4894.08,27.00,4404.66,60.00,9788.42,42.00,6851.71,48.00,7817.92,55.00,9023.32,65.00,10553.04,60.00,9661.07,21.00,3387.75,51.00,8218.35,45.00,7289.65,90.00,14720.42,594.00,96610.39
PA Beer Shampoo Damage Free Hair 180ml,Pcs.,321.00,32825.59,453.00,45794.15,149.00,15467.05,71.00,7230.97,396.00,40693.90,129.00,13170.99,81.00,8152.95,74.00,7526.48,87.00,8886.11,77.00,7895.55,95.00,9786.89,72.00,7345.28,2005.00,204775.91
PA Beer Shampoo Damage Free Hair 350ml,Pcs.,40.00,6229.96,48.00,7832.80,154.00,24800.88,161.00,26601.84,164.00,27105.51,62.00,9878.06,122.00,20040.11,68.00,11152.64,83.00,13739.37,26.00,4305.06,30.00,4955.89,42.00,6908.88,1000.00,163551.00
PA Beer Shampoo Shiny &Bouncy 180ml,Pcs.,12.00,1213.72,0.00,0.00,30.00,3152.54,0.00,0.00,0.00,0.00,18.00,1867.84,0.00,0.00,4.00,415.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.00,6649.18
PA Body Deo Alter Ego 100gm (Mrp 240/-),PCS,7.00,1088.12,8.00,1220.34,22.00,3447.44,10.00,1555.92,23.00,3538.98,19.00,2989.98,27.00,4179.82,13.00,1983.06,18.00,2745.76,29.00,4423.68,17.00,2718.70,38.00,5796.56,231.00,35688.36
PA Body Deo Cool Blue 100gm (Mrp 199/-),PCS,234.00,29622.36,36.00,4604.04,185.00,23677.61,15.00,1897.27,57.00,7285.45,44.00,5666.44,22.00,2782.64,12.00,1517.80,30.00,3794.46,36.00,4553.30,29.00,3783.49,11.00,1391.28,711.00,90576.14
PA Body Deo Cool Blue 250ml (Mrp 265/-),PCS,59.00,9971.21,38.00,6467.86,60.00,10341.89,62.00,10510.20,35.00,5923.22,34.00,5796.18,45.00,7614.25,46.00,7747.88,28.00,4716.08,27.00,4547.63,39.00,6659.11,84.00,14148.26,557.00,94443.77
PA Body Deo Electric 100gm (Mrp 199/-),PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,758.90,0.00,0.00,0.00,0.00,0.00,0.00,16.00,2136.38,0.00,0.00,22.00,2895.28
PA Body Deo Good Morning 100gm (Mrp 199),PCS,171.00,21679.25,30.00,3845.14,206.00,26384.32,28.00,3566.80,29.00,3718.57,40.00,5185.76,20.00,2555.08,26.00,3288.56,28.00,3541.54,12.00,1517.76,50.00,6431.00,48.00,6071.12,688.00,87784.90
PA Body Deo Good Morning 220ml 265/-,PCS,73.00,12362.97,30.00,5120.40,37.00,6366.77,21.00,3537.09,40.00,6804.74,32.00,5457.26,58.00,9802.78,20.00,3368.66,31.00,5221.39,29.00,4884.51,66.00,11229.68,42.00,7074.16,479.00,81230.41
PA Body Deo Hero 100gm (Mrp 199/-),PCS,18.00,2276.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,809.50,6.00,758.90,0.00,0.00,0.00,0.00,45.00,5339.25,9.00,1197.55,0.00,0.00,84.00,10381.90
PA Body Deo Horizon 100 gm (Mrp 199/-),PCS,6.00,784.22,6.00,784.22,12.00,1568.32,6.00,784.16,24.00,3136.68,3.00,404.74,6.00,758.90,0.00,0.00,6.00,758.90,0.00,0.00,9.00,1164.15,12.00,1517.80,90.00,11662.09
PA Body Deo Storm 100gm (Mrp 199/-),PCS,18.00,2276.70,24.00,3035.60,60.00,7867.22,22.00,2782.62,45.00,5742.29,66.00,8466.07,54.00,6855.36,34.00,4300.44,30.00,3794.46,6.00,758.88,51.00,6594.79,45.00,5691.66,455.00,58166.09
PA Body Deo Storm 250ml (Mrp 265/-),PCS,60.00,10173.38,48.00,8152.18,57.00,9799.59,23.00,3975.07,133.00,22592.51,32.00,5424.62,57.00,9635.45,42.00,7074.16,36.00,6063.54,25.00,4210.75,74.00,12592.40,31.00,5221.39,618.00,104915.04
PA Body Deo Tranquil 100gm (Mrp 199/-),PCS,3.00,379.45,8.00,1011.88,3.00,379.45,3.00,379.45,3.00,379.45,7.00,885.39,1.00,126.49,12.00,1517.80,19.00,2403.13,18.00,2276.64,6.00,776.10,1.00,126.48,84.00,10641.71
PA Body Deo Voyage 100gm,PCS,620.00,94667.80,82.00,12600.00,223.00,34444.04,53.00,8206.76,80.00,12264.40,45.00,7047.76,113.00,17329.30,65.00,9915.24,35.00,5338.96,25.00,3813.52,97.00,14973.94,86.00,13118.58,1524.00,233720.30
PA Body Fragrance Alexander 150 ml 199/-,PCS,440.00,54357.34,34.00,4239.70,69.00,8929.99,40.00,4978.96,47.00,5864.15,44.00,5504.54,59.00,7287.27,29.00,3590.43,18.00,2276.67,21.00,2656.08,113.00,14349.15,24.00,2954.64,938.00,116988.92
PA Body Fragrance EPIC 150 ml 199/-,PCS,289.00,35582.21,78.00,9784.22,30.00,3855.18,44.00,5484.60,31.00,3880.51,27.00,3394.81,23.00,2888.89,8.00,991.64,21.00,2636.17,31.00,3900.66,59.00,7557.67,56.00,7022.22,697.00,86978.78
PA Body Fragrance Marcus 150 ml  199/-,PCS,440.00,54397.82,101.00,12489.91,44.00,5569.20,52.00,6476.56,25.00,3162.09,30.00,3825.04,36.00,4513.08,9.00,1118.11,59.00,7391.62,28.00,3521.22,55.00,7094.93,18.00,2236.22,897.00,111795.80
PA Deo  Assorted (2+1) 150ml MRP398,PCS,196.00,48085.72,178.00,45129.18,425.00,108320.10,67.00,17100.48,216.00,55025.60,177.00,45179.74,97.00,25043.62,74.00,18719.50,81.00,20490.30,54.00,13660.31,86.00,21761.01,68.00,17201.77,1719.00,435717.33
PA Deo  Assorted GGS(2+1) 150ml MRP398,PCS,0.00,0.00,0.00,0.00,54.00,13660.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,4047.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70.00,17707.62
PA Deo  Assorted SSG(2+1) 150ml MRP398,PCS,0.00,0.00,0.00,0.00,23.00,5818.22,3.00,758.90,6.00,1517.80,82.00,20743.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114.00,28838.14
PA Deo ActiCool  Slush Mrp- 190,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,247.00,0.00,0.00,2.00,247.00
PA Deo Regal+ Magnifico Mrp- 385,PCS,0.00,0.00,0.00,0.00,0.00,0.00,42.00,10081.52,12.00,2857.62,1.00,238.17,12.00,2858.12,54.00,13018.18,36.00,8652.44,0.00,0.00,44.00,10420.26,0.00,0.00,201.00,48126.31
PA Deo Signature (2+1),PCS,239.00,73158.10,275.00,84020.36,595.00,182243.20,71.00,21783.04,147.00,45295.14,184.00,56379.70,141.00,43444.04,154.00,46983.06,98.00,29898.19,77.00,23491.54,132.00,40270.94,132.00,40271.00,2245.00,687238.31
PA EAUDE COLONGE 100ml,PCS,31.00,2068.83,6.00,400.42,47.00,3136.63,24.00,1601.68,161.00,10744.69,33.00,2202.33,34.00,2269.04,39.00,2602.75,67.00,4471.43,30.00,2002.18,37.00,2470.85,18.00,1201.28,527.00,35172.11
PA EAUDE PERFUME 9 to 5 50ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,7355.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,7355.94
PA EDP Conquer 100ml,PCS,0.00,0.00,0.00,0.00,8.00,3376.52,4.00,1658.71,8.00,3524.61,6.00,2665.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,2221.40,0.00,0.00,31.00,13446.90
PA EDP Conquer 50ml 399/,PCS,0.00,0.00,0.00,0.00,12.00,2840.24,4.00,946.74,3.00,710.05,1.00,236.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,4733.72
PA EDP Euphoria 100ml,PCS,1.00,444.27,0.00,0.00,6.00,2487.96,4.00,1658.71,13.00,5746.00,2.00,829.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,5785.71,0.00,0.00,39.00,16951.97
PA EDP Euphoria 50ml 399/,PCS,0.00,0.00,0.00,0.00,12.00,2840.24,3.00,710.05,3.00,710.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,518.70,0.00,0.00,20.00,4779.04
PA EDP G.F. 4 Season 50ml,PCS,17.00,2983.90,6.00,889.84,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1138.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.00,5012.72
PA EDP G.F. 9-5 50ml (MRP 280),PCS,0.00,0.00,0.00,0.00,12.00,2277.96,0.00,0.00,0.00,0.00,6.00,1138.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,3416.94
PA EDP G.F. After 8 50ml,PCS,2.00,332.20,4.00,664.40,0.00,0.00,0.00,0.00,0.00,0.00,6.00,1138.98,0.00,0.00,0.00,0.00,7.00,1245.76,0.00,0.00,0.00,0.00,48.00,7932.20,67.00,11313.54
PA EDP G.F. Original  50ml,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,8196.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.00,8196.62
PA EDP HARMONY 100ml,PCS,0.00,0.00,3.00,1332.83,6.00,2487.96,13.00,5657.22,11.00,4798.20,3.00,1273.59,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1777.12,8.00,3554.24,0.00,0.00,48.00,20881.16
PA EDP Harmony 50ml 399/,PCS,0.00,0.00,0.00,0.00,12.00,2840.24,4.00,963.66,2.00,473.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,4277.28
PA Good Morning Electric 150ml (Mrp 195),PCS,0.00,0.00,0.00,0.00,0.00,0.00,180.00,21834.58,7.00,867.59,59.00,7461.07,32.00,3966.08,3.00,371.83,15.00,1859.11,10.00,1239.40,46.00,5701.24,32.00,4015.20,384.00,47316.10
PA Good Morning Intense150ml (Mrp 199),PCS,0.00,0.00,0.00,0.00,0.00,0.00,228.00,28189.70,18.00,2276.70,54.00,7032.66,6.00,758.92,3.00,379.45,744.00,58695.51,257.00,31669.64,1.00,178.75,0.00,0.00,1311.00,129181.33
PA Good Morning Ultimate 150ml (Mrp 230),PCS,0.00,0.00,0.00,0.00,0.00,0.00,216.00,30075.28,108.00,15507.16,62.00,9238.98,151.00,21535.88,66.00,9484.32,103.00,14753.22,16.00,2315.62,0.00,0.00,72.00,10385.30,794.00,113295.76
PA Groomig Gift Collection MRP748/-,PCS,0.00,0.00,0.00,0.00,2.00,950.84,0.00,0.00,0.00,0.00,0.00,0.00,114.00,54198.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.00,55149.12
PA Grooming Kit GM Regular,PCS,25.00,8556.36,6.00,2088.56,42.00,14417.76,21.00,7059.01,21.00,7196.66,5.00,1726.21,142.00,47834.72,15.00,5052.96,37.00,12463.96,28.00,9432.14,24.00,8153.40,6.00,2021.18,372.00,126002.92
PA Grooming Kit GM Regular MRP685,PCS,0.00,0.00,1.00,421.39,0.00,0.00,12.00,5224.58,3.00,1306.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,6952.12
PA Grooming Kit Luxury MRP 663/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1685.60,18.00,7585.16,3.00,1264.19,6.00,2528.40,0.00,0.00,0.00,0.00,31.00,13063.35
PA Hair Style Gel Rugged Hold,PCS,689.00,37605.50,72.00,4084.40,78.00,4286.86,42.00,2312.38,66.00,3630.66,60.00,3360.54,78.00,4333.18,54.00,2982.10,48.00,2690.58,6.00,334.98,100.00,5796.64,54.00,3014.70,1347.00,74432.52
PA Hair Style Gel Soft Hold,PCS,643.00,34791.81,110.00,5964.48,103.00,5537.33,40.00,2171.84,67.00,3641.41,85.00,4613.81,83.00,4494.99,44.00,2377.18,92.00,5024.31,36.00,1966.44,91.00,5118.61,60.00,3252.46,1454.00,78954.67
PA Hair Style Gel Soft Hold 300gm 160/-,PCS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,2496.00,0.00,0.00,24.00,2496.00
